preprocessedSmiles;Molecule ChEMBL ID;y_true_label
Cc1ccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3)cc2)cc1;CHEMBL3695900;1
Cc1c(C)n(Cc2ccc(-c3cccnc3)cc2)c2ccc(C(=O)NC(C)c3ccc([N+](=O)[O-])cc3)cc12;CHEMBL3695805;1
O=S(=O)(Nc1ccc(Oc2cncc(Cl)c2)c(C(F)(F)F)c1)c1ccc(Cl)cc1Cl;CHEMBL2338483;1
COC(Cc1ccc(OCCc2nc(-c3ccc(C(C)C)cc3)oc2C)c2ccsc12)C(=O)O;CHEMBL484409;1
COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O;CHEMBL484330;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2ccc(OCc3ccccc3)cc2)cc1;CHEMBL394948;1
Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c2c1CCN(C(=O)OCC(C)(C)C)C2;CHEMBL387373;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccs3)cc12;CHEMBL3695821;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(Br)cc3)cc12;CHEMBL3695760;1
Cc1cc2cc(C(=O)NC(C)c3ccc(Br)cc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL3695859;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(Cl)c(C(F)(F)F)c3)cc12;CHEMBL3699368;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)C3CCN(C(=O)OCc4ccccc4)C3)cc12;CHEMBL3699386;1
Cc1c(C)n(Cc2ccc(-c3ccccc3-c3nc(=O)o[nH]3)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3699389;1
Cc1ccccc1C(C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL3699396;1
CCOc1ccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1;CHEMBL3699397;1
COc1cccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3)cc2)c1;CHEMBL3695884;1
CC(C)(Oc1ccc(CCOc2ccc(N=Nc3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccccc1;CHEMBL4636990;0
CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2;CHEMBL107991;1
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nc2ccccc2[nH]1;CHEMBL4088048;0
Cc1c(C)n(Cc2cc(OC(C)C(=O)O)ccc2Cl)c2ccc(C(=O)NC(C)c3cccc(OC(C)C)c3)cc12;CHEMBL3678136;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cccnc32)cc1;CHEMBL197848;1
CC1(C)C=C(c2cccc(C(F)(F)F)c2)c2ccc(OCCCOc3ccc(CC(C)(C)C(=O)O)cc3)cc2O1;CHEMBL1783065;0
Cc1nc2ccc(Br)cc2c(=O)n1CC(=O)Nc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1;CHEMBL4104828;1
CCOc1cc(C=C2SC(=Nc3ccc(Cl)c(C(=O)O)c3)N(C)C2=O)cc(Cl)c1O;CHEMBL4542058;0
CCCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCCN1CCN(C)CC1)C(=O)O;CHEMBL4467078;0
CCCC(=Cc1cc(OCc2ccc3ncccc3c2)ccc1OCC1CCN(C)CC1)C(=O)O;CHEMBL4528757;0
Cc1c(Cl)ccc2c1CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c1)CC2;CHEMBL496933;0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CCCc2ccccc2)CC(=O)O)c1;CHEMBL428748;1
CN(CC#Cc1ccc(CC(C(=O)O)n2cccc2)cc1)c1ccccn1;CHEMBL477940;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(C(F)(F)F)nc3)cc12;CHEMBL3699363;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(CNC(=O)CCc2ccc(SC(C)(C)C(=O)O)cc2)Nc2ccccc2C(=O)c2ccccc2)cc1;CHEMBL230804;0
CCCc1c(OCCCOc2ccc3c(ccn3Cc3nn[nH]n3)c2)ccc2c(C(F)(F)F)noc12;CHEMBL198929;0
CCCc1c(OCCCOc2cccc3c2ccn3CC(=O)O)ccc2cc(-c3ccccc3)[nH]c12;CHEMBL198786;0
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(Oc4cc(C(F)(F)F)c[nH]4)ccc32)cc1;CHEMBL370443;1
O=S(=O)(Nc1ccc(Oc2cncc(Cl)c2)c(F)c1)c1ccc(Cl)cc1Cl;CHEMBL2331783;1
C=C1C(=O)OC2CC(C)C3(O)CC(O)C(C)(CC(OC(=O)C(C)C)C12)O3;CHEMBL518700;0
Cc1cc(Oc2cccc(CNC(=O)c3c(C)c4cc(Cl)ccc4n3C)c2)ccc1CCC(=O)O;CHEMBL238152;1
O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1cccc(F)c1;CHEMBL378160;1
COc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)c(OC)c1;CHEMBL3678080;1
CC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(Br)cc1;CHEMBL3678085;1
CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2-c2ccc(OC)cc2)cc1;CHEMBL4069917;1
Cc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCc3nc(-c4ccc(Cl)cc4)oc3C)cc2)cc1;CHEMBL1088910;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2nnn(-c3ccccc3)c2C(=O)O)cc1;CHEMBL474550;1
O=C(Nc1ccc(C(F)(F)F)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1;CHEMBL522619;0
Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4c(Br)cccc43)c2)c(C(=O)O)c1;CHEMBL495905;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(CNC(=O)COc2cccc(N)c2)Nc2ccccc2C(=O)c2ccccc2)cc1;CHEMBL266742;0
O=S(=O)(C=Cc1ccccc1)Oc1ccc(Cl)cc1;CHEMBL469940;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(C)cc2C(=O)O)cc1;CHEMBL474158;0
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3C)oc2C)c1)C(=O)O;CHEMBL211371;1
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL1017;0
CCCc1c(SC)c2ccc(NC(=O)C(CC)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL590984;1
NC(=O)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O;CHEMBL513911;0
Cc1cc(Oc2cccc(CNC(=O)c3cc4c(Cl)cccc4[nH]3)c2)ccc1CCC(=O)O;CHEMBL392718;1
COc1ccc2c(c1)c(Cc1ccc(OC(C)(C)C(=O)O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1;CHEMBL360762;1
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccccc4Cl)oc3C)c2)cc1;CHEMBL1091980;0
O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cc2ccccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL218176;1
Cc1c(C)n(Cc2ccc(Cl)c(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678126;1
Cc1c(C)n(Cc2cccc(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(OC(C)C)c3)cc12;CHEMBL3678149;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1;CHEMBL198207;1
COc1ccc2c(c1)c(Oc1cccc(C(F)(F)F)c1)c(C(=O)O)n2-c1ccc(C(C)(C)C)cc1;CHEMBL197671;1
Cc1ccc(S(=O)(=O)NC(=O)c2cc3ccccc3n2Cc2cccc(C(F)(F)F)c2)cc1;CHEMBL220475;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(C)cc2C(=O)O)c1;CHEMBL473961;0
CN(CCCc1ccc(CC(C(=O)O)n2cccc2)cc1)c1ccccn1;CHEMBL515972;0
O=C(O)c1cccc(OS(=O)(=O)C=Cc2ccccc2)c1;CHEMBL470575;0
CCc1ccc(OC(CC)CCOc2ccc(CCC(=O)O)c(C)c2)c(C(=O)c2ccccc2)c1;CHEMBL215127;1
CCOC(Cc1ccc2c(c1)c(C)cn2Cc1nc(-c2ccc(C(F)(F)F)cc2)oc1C)C(=O)O;CHEMBL384203;1
CCCc1c(OCCCOc2cccc3c2ccn3CC(=O)O)ccc2cc[nH]c12;CHEMBL200952;0
Cc1ccnc(N2CC(Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)C(C(=O)O)C2)n1;CHEMBL3398449;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C2CN(C(=O)Oc3ccccc3)CC2C(=O)O)cc1;CHEMBL3398429;0
Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c(c1OCC(=O)O)CCC2;CHEMBL232396;0
CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4)cn3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O;CHEMBL3264932;0
O=C(O)CSc1nc(OCCc2ccccc2)cc(OCCc2ccccc2)n1;CHEMBL518507;0
Cc1cc(Oc2cccc(CNC(=O)c3ccccc3C)c2)ccc1OC(C)(C)C(=O)O;CHEMBL393940;1
O=S(=O)(C=Cc1ccccc1)Oc1c(Cl)cc(Cl)cc1Cl;CHEMBL451531;0
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(CC)C(=O)O)c(C)c1C;CHEMBL1760269;0
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(OC)c1Cl;CHEMBL1760400;0
CCCCN(c1cc(-c2ccc(Cl)cc2)ccc1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760417;0
CCCCN(c1cccc(-c2ccc(OC(F)(F)F)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760425;0
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(F)cc3Cl)cc2O1;CHEMBL424957;0
CC(=O)NCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)Nc1ccccc1C(=O)c1ccccc1;CHEMBL230259;0
O=S(=O)(Nc1cc(C(F)(F)F)c(Oc2cncc(Cl)c2)c(C(F)(F)F)c1)c1ccc(Cl)cc1Cl;CHEMBL2338478;1
NC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1;CHEMBL2338481;1
COc1ccc2c(c1)c(Cc1ccccc1OC(C)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;CHEMBL367360;1
COc1ccc2c(c1)c(Cc1ccc(C(=O)O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1;CHEMBL178321;0
O=C(OCc1cccc2ccc3cccc(COC(=O)c4ccccc4)c3c12)c1ccccc1;CHEMBL4860371;0
CC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1cccc2ccccc12;CHEMBL3678092;1
Cc1c(C)n(Cc2ccc(OC(C)C(=O)O)c(Cl)c2)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678142;1
Cc1c(Oc2cc(OC(C)C(=O)O)ccc2Cl)c2cc(OC(F)(F)F)ccc2n1-c1noc2cc(Cl)ccc12;CHEMBL363805;1
Cc1c(Oc2cc(Cl)cc(OC(C)C(=O)O)c2)c2cc(OC(F)(F)F)ccc2n1-c1noc2cc(Cl)ccc12;CHEMBL192919;1
CCCC(=Cc1cc(OCc2ccc3ccccc3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4438177;0
Cc1c(C)n(Cc2cccc(C(C)(C)C(N)=O)c2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678146;1
Cc1c(C)n(Cc2ccc(OCC(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678108;1
CC1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC4CCC4)cc3Cl)cc2O1;CHEMBL360231;0
CCCCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4561516;0
CCCC(=Cc1cc(OCc2ccc3ncccc3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4440578;0
CCCC(=Cc1cc(OCc2ccc3cccnc3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4465395;0
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cc(Cl)cc(Cl)c3)oc2C)c1)C(=O)O;CHEMBL210163;1
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cc2ccccc2n1Cc1cccc(OCc2ccccc2)c1;CHEMBL218789;1
Cc1c(Oc2ccc(Cl)cc2)c2ccc(C(F)(F)F)nc2n1Cc1ccc(Cl)c(OC(C)C(=O)O)c1;CHEMBL517436;1
CCC(Oc1cccc(-n2c(C)c(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O;CHEMBL490029;1
O=C(O)Cn1ccc2c(OCCCOc3ccc4cc(C(=O)c5ccccc5)ccc4c3)cccc21;CHEMBL383132;0
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nc2ccccc2s1;CHEMBL4098202;0
COC(Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O;CHEMBL181954;1
CC(C)COc1ccc2c(c1)c(Oc1cccc(C(F)(F)F)c1)c(C(=O)O)n2-c1ccc(C(C)(C)C)cc1;CHEMBL198091;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(-c4cc(C(F)(F)F)c[nH]4)cc3)c3cccnc32)cc1;CHEMBL426105;1
CCCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1cccc(F)c1)C(=O)O;CHEMBL4450797;0
CCCC(=Cc1cc(OCc2ccc3nc(C)ccc3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4539507;0
COc1ccc2c(c1)c(Cc1ccccc1OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;CHEMBL181087;1
COc1ccc(OC)c(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2cccc(C(F)(F)F)c2)c1;CHEMBL4586093;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccnc3)cc12;CHEMBL3585577;1
Cc1c(Oc2ccc(Cl)cc2)c2cccnc2n1Cc1ccc(F)c(OC(C)C(=O)O)c1;CHEMBL455130;1
CCc1ccc(C(=O)COc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1;CHEMBL146624;0
COc1cccc(C(O)COc2ccc(Cc3sc(=O)[nH]c3O)cc2)c1;CHEMBL4276678;0
Cc1cc(OCCC(C)Oc2ccc(Cl)cc2Oc2ccccc2)ccc1CCC(=O)O;CHEMBL214026;1
CCCC(CCOc1ccc(CCC(=O)O)c(C)c1)Oc1ccc(CC)cc1C(=O)c1ccccc1;CHEMBL212023;1
Cc1c(C)n(Cc2ccc(F)c(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678159;1
CCN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nc2ccccc2s1;CHEMBL4090489;0
COc1cccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c1;CHEMBL3695837;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(c3cccc(C(C)C)c3)C3CC3)cc12;CHEMBL3736463;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(CC(C)C)c3cccc(C(C)C)c3)cc12;CHEMBL3736374;0
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(OCC(=O)O)c1;CHEMBL559567;1
Cc1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1;CHEMBL2338480;1
CCCc1cc(Oc2ccc(C(F)(F)F)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL51603;0
CCCc1cc(Oc2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL430970;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(c3cccc(C(C)C)c3)C(F)(F)F)cc12;CHEMBL3695862;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(c3cccc(C(C)C)c3)C3CC3)cc12;CHEMBL3695863;1
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nccs1;CHEMBL4068424;0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(-c5ccccc5)cc4)oc3C)c2)cc1;CHEMBL1089969;0
CCCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccccc1F)C(=O)O;CHEMBL4438749;0
CCCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccccc1)C(=O)O;CHEMBL4460064;0
CCCn1c(C(=O)O)cc2c(OC)ccc(OCc3ccc4nc(C(F)(F)F)cc(OC)c4c3)c21;CHEMBL4469210;0
COc1ccc2c(c1)c(Cc1cccc(OC(C)C(=O)O)c1)c(C)n2C(=O)c1ccc(Cl)cc1;CHEMBL359476;1
CCC(Oc1ccccc1Cc1c(C)n(C(=O)c2ccc(OC)cc2)c2ccc(OC(F)(F)F)cc12)C(=O)O;CHEMBL179542;1
Cc1cc(OCCC(C)Oc2ccc(C(F)(F)F)cc2Oc2ccccc2)ccc1CCC(=O)O;CHEMBL213315;1
Cc1ccccc1CNC(=O)c1ccc(Cl)c(C(=O)Nc2ccccc2)c1;CHEMBL5288593;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(Cl)cc3)cc12;CHEMBL3695784;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc4ccccc34)cc12;CHEMBL3695849;1
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1C;CHEMBL54097;0
CCC(C)(Cc1ccc(OCCCOc2ccc(C3CCC(C)(C)CC3)cc2Cl)cc1)C(=O)O;CHEMBL202739;0
CC1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCC5(CC4)CC5)cc3Cl)cc2O1;CHEMBL178909;0
NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)O;CHEMBL39176;0
CCOC(Cc1cccc2c1ccn2CCCc1nc(-c2ccccc2)oc1C)C(=O)O;CHEMBL213487;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3OC)oc2C)c1)C(=O)O;CHEMBL378705;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(C)C)cc3)oc2C)c1)C(=O)O;CHEMBL387023;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(C(C)C)cc3)cc12;CHEMBL3695768;1
COc1ccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1Cl;CHEMBL3695915;1
COc1ccc(F)cc1C(C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL3699352;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(Br)cn3)cc12;CHEMBL3699404;1
CCCc1c(OCCCN(C)c2ccc(CC(=O)O)c(C)c2)ccc2c(C(F)(F)F)noc12;CHEMBL427040;0
COc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1;CHEMBL237306;1
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3ccccc3C)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1;CHEMBL217962;1
CCNC(=O)c1cc(NS(=O)(=O)c2ccc(OC)cc2)ccc1Oc1cncc(Cl)c1;CHEMBL2331559;1
CCCc1c(OC(C(=O)O)c2ccc(C(C)C)cc2)c(Cl)cc2c1oc(=O)n2CC;CHEMBL371778;1
CCCc1cc2c(=O)n(C)oc2c(CCC)c1OC(C(=O)O)c1ccccc1;CHEMBL427530;0
NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCC(=O)O)C(=O)O;CHEMBL515773;0
O=C1NC(=O)C(=Cc2ccc(N(CCOc3ccc([N+](=O)[O-])cc3)CCOc3ccc([N+](=O)[O-])cc3)cc2)C(=O)N1;CHEMBL3753490;0
CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2-c2ccc(C)cc2)cc1;CHEMBL4093428;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(F)c(C)c3)oc2C)c1)C(=O)O;CHEMBL265364;1
CC(Cc1ccccc1)(Oc1ccc(Cl)cc1)C(=O)O;CHEMBL199225;0
Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)Oc2cnccn2)c1;CHEMBL374344;1
CCC(NC(=O)c1ccc2c(ccn2Cc2cccc(-c3ccccc3C(=O)O)c2)c1)c1ccccc1;CHEMBL3695806;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC3CCCC3)cc12;CHEMBL3695827;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(N)cc3)cc12;CHEMBL3695830;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3Cl)cc12;CHEMBL3695842;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1;CHEMBL219824;1
CCCc1c(OCCCn2ccc3cc(CCC(=O)O)ccc32)ccc2c(C(F)(F)F)noc12;CHEMBL207907;0
CS(=O)(=O)Nc1ccc(CNC(=O)c2ccc3c(ccn3Cc3cccc(F)c3)c2)c(C(F)(F)F)c1;CHEMBL5090821;0
Cc1cc2cc(C(=O)NCc3ccc(CS(=O)(=O)C4CC4)cc3C(F)(F)F)ccc2n1Cc1cccc(F)c1;CHEMBL5074383;1
CCCc1cc(C(=O)CC)cc(CCC)c1OC(C)(C)C(=O)O;CHEMBL190665;0
O=C(NCc1ccccc1)c1ccc(Br)c(C(=O)Nc2ccccc2)c1;CHEMBL5283176;1
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(F)c1Cl;CHEMBL1760401;0
COCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760409;0
CCCCN(c1cc(-c2ccc(Cl)cc2)c(F)cc1F)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760418;0
COc1cc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc(OC)c1;CHEMBL3695779;1
Cc1cn(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(Br)cc3)cc12;CHEMBL3695856;1
CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Br)ccc3o2)cc1;CHEMBL5187164;1
Cc1ccc(-c2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3o2)cc1;CHEMBL5182665;0
O=C(O)c1ccc(-c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n3c2CCCC3)c(F)c1;CHEMBL3596270;1
O=C(O)c1ccc(-c2nc(C(=O)c3c(Cl)cccc3C3CC3)n3c2CCCC3)c(F)c1;CHEMBL3596276;0
CCc1ccc(OCCCOc2ccc(OC(C)(C)C(=O)O)cc2)c(C(=O)c2ccccc2)c1;CHEMBL213314;1
CCc1ccc(OC(C)CCOc2ccc(CCC(=O)O)c(C)c2)c(Oc2ccccc2)c1;CHEMBL377660;1
COc1ccc(COc2ccc(CSc3ccc(OCC(=O)O)c4c3CCC4)cc2)cc1;CHEMBL234662;0
Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cc(C)ccc43)c2)c(C(=O)O)c1;CHEMBL498171;0
Cn1ccc(-c2onc(-c3c(Cl)cccc3C(F)(F)F)c2COc2ccc(C(=O)O)cc2)c1;CHEMBL5182239;0
CC(Oc1cc(Cn2c(=O)n(C(=O)c3ccc(Cl)cc3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O;CHEMBL1946567;1
COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(OC(C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1946952;1
CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)CCC(C)(C(=O)O)O2;CHEMBL431450;0
Cc1cc(OCCC(C)Oc2ccc(OC(F)(F)F)cc2Oc2ccccc2)ccc1CCC(=O)O;CHEMBL214921;1
Cc1cc(Oc2cccc(CNC(=O)c3cc4cc(Cl)ccc4n3C)c2)ccc1CCC(=O)O;CHEMBL399417;1
CCC(C)(Cc1ccc(OCCCOc2ccc(C3CCCCC3)cc2Cl)cc1)C(=O)O;CHEMBL424685;0
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(Cl)c1Cl;CHEMBL1760399;0
COc1ccc(-n2c(SCC(=O)Nc3ccc(S(=O)(=O)NC(=O)NC4CCCCC4)cc3)nc3ccccc3c2=O)cc1;CHEMBL4068985;1
